time,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sen9
8219569,91,757,147,144,480,361,439,8,11
8221169,91,757,146,144,480,360,438,8,11
8222771,91,757,146,144,480,360,438,8,11
8224371,91,757,146,143,480,360,438,8,11
8225968,91,757,146,143,480,360,438,8,11
8227568,91,757,146,143,480,360,439,8,12
8229168,91,757,146,143,480,360,438,8,11
8230769,91,757,145,143,480,360,438,8,11
8232368,91,757,146,143,480,360,438,8,11
8233970,91,757,146,144,480,360,438,8,11
8235570,91,757,146,144,480,360,438,8,11
8237169,91,757,146,144,480,360,438,8,11
8238771,91,757,145,143,480,360,438,8,11
8240369,91,756,145,142,480,359,438,8,11
8241969,91,756,145,142,480,360,438,8,12
8243570,91,756,146,142,480,360,438,8,12
8245168,91,756,146,142,480,360,438,8,11
8246769,91,757,146,143,480,360,438,8,11
8248367,91,757,145,143,480,360,437,8,11
8249968,91,757,146,144,480,360,437,8,11
8251568,91,756,146,144,480,360,437,8,12
8253169,91,756,146,144,480,360,437,8,12
8254771,90,756,146,144,480,360,438,8,11
8256370,90,756,146,143,480,361,438,8,11
8257970,91,756,146,143,480,360,438,8,11
8259569,91,756,146,143,480,360,438,8,11
8261169,91,756,146,143,480,360,438,8,11
8262771,91,756,146,143,480,360,438,8,11
8264371,90,756,145,143,480,360,439,8,11
8265968,90,756,145,144,480,360,439,8,11
8267567,90,756,146,144,480,360,439,8,11
8269167,91,756,146,144,480,360,439,8,11
8270769,91,757,145,143,480,360,439,8,11
8272368,91,757,145,143,480,360,438,8,11
8273970,91,757,146,143,480,360,438,8,11
8275569,91,756,146,143,480,360,438,8,11
8277169,91,756,146,143,480,360,438,8,12
8278771,90,756,146,143,480,360,438,8,12
8280369,90,756,146,143,480,360,438,8,12
8281969,90,757,146,144,480,360,439,8,12
8283570,90,757,146,144,480,360,439,8,11
8285168,91,756,146,144,480,360,439,8,11
8286769,91,756,146,144,480,360,439,8,11
8288368,91,756,145,144,480,360,438,8,11
8289967,91,756,145,143,480,360,438,8,11
8291568,91,757,146,143,480,360,438,8,11
8293169,91,756,146,143,480,360,437,8,11
8294771,90,756,145,143,480,360,438,8,11
8296370,90,756,145,143,480,360,438,8,11
8297969,90,756,145,143,480,360,438,8,11
8299569,90,757,146,144,480,361,439,8,11
8301170,91,756,146,144,480,361,439,8,11
8302771,91,756,146,144,480,361,439,8,11
8304371,91,756,146,144,480,361,439,8,11
8305968,91,756,146,144,480,361,439,8,11
8307568,91,757,146,143,480,360,438,8,11
8309167,91,756,146,143,480,360,438,8,11
8310769,91,756,146,143,480,360,438,8,11
8312367,90,756,146,143,481,360,438,8,11
8313969,90,756,146,143,480,360,438,8,11
8315570,91,757,146,144,480,360,438,8,11
8317169,91,756,146,144,480,360,438,8,11
8318771,91,756,146,144,480,360,438,8,11
8320369,91,756,146,144,480,360,438,8,11
8321969,91,756,146,143,480,360,438,8,11
8323570,91,757,147,143,480,360,438,8,11
8325168,91,756,146,143,480,360,438,8,11
8326769,91,756,146,143,480,360,438,8,11
8328367,91,756,146,143,480,360,438,8,11
8329967,90,756,146,143,480,360,438,8,11
8331567,90,757,146,144,481,360,437,8,11
8333169,90,756,146,144,481,360,437,8,11
8334771,90,756,146,145,481,360,438,8,11
8336369,90,756,146,145,481,361,438,8,11
8337969,90,756,146,144,480,360,438,8,11
8339569,90,756,146,144,481,360,438,8,11
8341169,90,756,146,144,481,360,438,8,11
8342771,91,756,146,143,481,360,438,8,11
8344370,91,756,146,143,481,360,438,8,11
8345968,91,756,146,143,480,360,438,8,11
8347568,91,757,146,144,481,360,438,8,11
8349167,90,756,146,144,481,360,438,8,11
8350769,90,756,146,144,481,360,438,8,11
8352368,90,756,146,144,481,360,438,8,11
8353970,90,756,146,144,480,360,438,8,11
8355569,91,757,147,144,480,360,438,8,11
8357169,91,756,146,143,480,360,438,8,11
8358771,91,756,147,143,480,360,438,8,11
8360369,91,756,147,143,480,360,438,8,11
8361969,91,756,147,143,480,360,438,8,11
8363570,91,757,147,143,480,360,438,8,11
8365167,90,756,146,144,480,360,438,8,11
8366769,90,756,146,144,480,360,438,8,11
8368367,90,756,146,144,480,360,437,8,11
8369967,91,756,146,144,480,360,437,8,11
8371567,91,756,146,143,480,360,438,8,11
8373169,91,756,146,143,480,360,438,8,11
8374771,91,756,146,143,480,360,438,8,12
8376370,91,756,146,143,480,360,438,8,11
8377970,91,756,146,143,480,360,438,8,11
8379569,91,757,146,144,480,360,438,8,11
8381169,91,756,146,144,480,360,438,8,11
8382771,90,756,146,144,480,360,438,8,11
8384371,90,756,146,144,480,360,438,8,11
8385967,91,756,146,144,480,360,438,8,11
8387567,91,756,146,144,480,360,438,8,11
8389167,91,756,146,143,480,360,438,8,11
8390769,91,756,146,143,480,360,438,8,12
8392367,90,756,146,143,480,360,439,8,11
8393970,90,756,146,143,480,361,438,8,11
8395569,91,757,146,143,480,360,438,7,11
8397169,90,756,146,143,480,360,438,7,11
8398771,90,756,146,144,480,360,438,8,11
8400369,90,756,146,144,480,360,438,7,11
8401969,90,756,146,144,480,360,438,8,11
8403571,91,757,146,144,480,360,438,8,11
8405167,90,756,146,144,480,360,438,8,11
8406769,90,756,146,143,480,360,438,8,11
8408367,91,756,146,143,480,361,438,7,11
8409967,91,756,146,143,480,360,438,7,11
8411568,91,757,146,143,480,360,438,7,11
8413169,91,756,146,143,480,360,438,7,11
8414771,91,756,146,144,480,360,438,8,11
8416369,91,756,146,144,480,360,438,8,11
8417970,90,756,146,144,480,360,438,8,11
8419570,91,757,146,144,480,360,438,8,11
8421169,90,756,145,144,480,360,438,8,11
8422771,90,756,145,143,480,360,438,8,11
8424371,91,756,146,143,480,360,438,8,11
8425967,91,756,146,143,480,360,438,8,11
8427568,91,757,146,143,480,360,438,8,11
8429168,91,756,146,143,480,360,438,8,11
8430769,91,756,146,144,480,360,438,8,11
8432367,90,756,145,144,480,360,439,8,11
8433970,90,756,146,144,480,360,438,8,11
8435570,91,757,146,144,480,360,438,8,11
8437169,90,756,146,144,480,360,438,8,11
8438771,90,756,146,143,480,360,438,8,11
8440370,90,756,146,143,480,360,439,8,11
8441969,90,756,146,143,480,360,438,8,11
8443571,91,757,146,143,480,360,438,8,11
8445168,91,757,146,143,480,360,438,8,11
8446769,91,757,146,144,480,360,438,8,11
8448367,91,757,146,144,480,361,438,8,11
8449968,90,757,146,144,480,361,437,8,11
8451567,91,757,146,144,480,361,437,8,11
8453169,90,757,146,144,480,361,437,8,11
8454771,90,757,146,144,480,360,438,8,11
8456369,90,757,146,143,480,360,438,8,12
8457969,90,757,146,143,480,360,438,8,12
8459569,91,757,146,143,480,360,438,8,12
8461169,91,757,146,143,480,360,438,8,12
8462771,91,757,146,144,480,360,438,8,12
8464370,91,756,146,144,480,361,439,8,12
8465968,91,756,146,144,480,360,438,8,11
8467567,91,757,146,144,480,360,438,8,11
8469168,91,756,145,144,480,360,438,8,11
8470769,91,757,145,144,480,360,439,8,11
8472367,91,757,146,143,480,360,439,8,12
8473969,91,756,146,143,480,360,438,8,12
8475570,91,756,146,143,480,360,438,8,12
8477169,91,756,145,143,480,360,438,8,12
8478771,90,757,145,143,480,360,438,8,12
8480370,90,757,145,143,480,360,439,8,12
8481969,91,757,146,144,480,360,439,8,12
8483570,91,757,146,144,480,360,439,8,12
8485168,91,757,146,144,480,360,438,8,12
8486769,91,757,146,144,480,360,438,8,12
8488367,91,757,146,144,480,360,438,8,12
8489967,91,757,146,144,480,360,438,8,12
8491568,91,757,146,143,480,360,438,8,12
8493169,90,756,145,143,480,360,438,8,12
8494771,90,756,145,143,480,360,438,8,11
8496369,90,756,145,143,480,360,438,8,11
8497969,90,756,146,144,480,360,438,8,11
8499569,91,757,146,144,480,360,438,8,11
8501170,91,757,146,144,480,360,438,8,11
8502771,91,757,146,144,480,360,438,8,11
8504371,91,757,146,144,480,360,439,8,11
8505968,91,757,146,144,480,360,438,8,11
8507567,91,757,146,143,480,360,438,8,11
8509168,90,757,146,143,480,360,438,8,11
8510769,90,757,146,143,480,360,438,8,11
8512367,90,757,146,143,480,360,438,8,11
8513970,90,757,146,144,480,360,438,8,12
8515569,91,757,146,144,480,360,438,8,12
8517170,91,757,146,144,480,360,438,8,11
8518771,91,757,146,144,480,360,438,8,11
8520369,91,757,146,144,480,361,439,8,11
8521969,91,757,146,144,480,360,439,8,11
8523570,91,757,146,143,480,360,439,8,11
8525168,90,757,146,143,480,360,439,8,11
8526769,90,757,146,143,480,360,438,8,11
8528367,90,757,146,143,480,360,437,8,11
8529967,90,757,146,143,480,360,437,8,11
8531567,91,757,146,144,480,360,437,8,11
8533169,91,757,146,144,480,361,438,8,11
8534771,91,757,146,144,480,361,439,8,11
8536369,91,757,146,144,480,361,438,8,11
8537970,91,757,146,144,480,360,438,8,12
8539569,91,757,146,144,480,360,438,8,12
8541169,91,757,146,144,480,360,438,8,12
8542771,91,757,146,143,480,360,438,8,12
8544370,91,757,146,143,480,360,438,8,12
8545968,91,756,146,144,481,360,438,8,11
8547568,91,756,146,144,481,360,438,8,11
8549167,91,756,146,144,480,360,438,8,11
8550769,91,756,146,144,480,360,438,8,11
8552368,91,756,146,144,480,361,438,8,11
8553970,91,756,146,144,480,361,438,8,11
8555570,91,757,146,144,480,360,438,8,12
8557169,91,757,146,144,480,360,438,8,11
8558771,91,757,146,143,480,360,438,8,11
8560369,91,757,146,143,480,361,438,8,11
8561969,91,757,146,143,480,361,438,8,11
8563571,91,756,146,144,480,361,438,8,11
8565168,91,756,146,144,480,361,438,8,11
8566769,91,756,146,144,480,360,438,8,11
8568368,91,756,146,144,480,360,438,8,11
8569967,91,756,146,144,480,360,438,8,11
8571567,91,756,146,144,480,360,438,8,12
8573169,91,756,146,144,480,360,438,8,11
8574771,91,756,146,143,480,360,438,8,11
8576369,91,756,146,143,480,361,438,8,11
8577969,91,756,146,143,480,360,438,8,11
8579569,91,756,146,144,480,360,438,8,12
8581169,91,756,146,144,480,360,438,7,12
8582771,91,756,146,144,480,360,438,7,12
8584370,91,756,146,145,480,360,438,7,11
8585967,91,756,147,145,480,360,438,8,11
8587568,91,756,147,145,481,360,438,8,11
8589168,91,756,147,144,480,360,438,8,11
8590769,91,756,147,144,480,360,438,8,11
8592367,91,756,146,143,480,361,438,8,11
8593970,91,756,147,143,480,360,438,8,11
8595569,91,756,147,143,480,360,438,8,12
8597169,91,756,146,144,480,360,438,8,11
8598771,91,756,146,144,480,360,438,8,11
8600369,91,756,146,144,480,360,438,8,11
8601969,91,756,146,144,480,360,438,7,11
8603571,91,756,146,144,480,360,438,8,12
8605167,91,756,147,143,480,360,438,7,11
8606769,91,756,147,143,480,360,438,7,11
8608367,91,756,147,143,480,360,438,7,11
8609967,91,756,147,143,480,359,438,8,11
8611567,91,756,147,143,480,359,438,8,12
8613169,91,756,146,144,480,360,438,8,11
8614771,91,756,146,144,480,360,438,8,11
8616369,91,756,146,144,480,360,438,7,11
8617969,91,756,146,144,480,360,438,7,11
8619569,91,756,146,144,480,360,438,8,12
8621169,91,756,146,144,480,360,438,7,11
8622771,91,756,147,144,480,360,438,7,11
8624370,91,756,147,143,480,360,439,7,11
8625967,91,757,146,143,480,360,438,7,11
8627567,91,756,146,143,480,360,438,8,11
8629167,91,756,146,144,480,361,438,8,11
8630769,91,756,146,144,480,360,438,8,11
8632367,91,756,146,144,480,360,438,8,11
8633968,91,757,146,145,480,360,438,8,11
8635568,91,756,146,145,480,360,438,8,11
8637167,91,756,146,144,480,360,438,8,11
8638769,91,756,146,144,480,360,438,8,11
8640367,91,756,146,144,480,360,438,8,11
8641967,91,756,146,143,480,360,438,8,12
8643568,91,756,146,143,480,360,438,8,12
8645168,91,756,146,143,480,360,438,8,11
8646769,91,756,146,144,480,360,438,8,11
8648368,91,756,146,144,480,359,438,8,11
8649967,91,757,146,144,480,359,438,8,11
8651567,91,756,146,144,480,359,437,8,11
8653169,91,756,146,144,480,360,438,8,11
8654771,91,756,146,144,480,360,438,8,11
8656369,91,756,146,144,480,360,438,8,11
8657969,91,757,146,144,480,360,438,7,11
8659569,91,756,146,143,480,360,438,7,12
8661169,91,756,146,144,480,360,439,7,12
8662771,91,756,146,144,480,360,438,7,12
8664371,91,756,146,144,480,360,438,8,12
8665968,91,757,147,144,480,360,438,8,12
8667568,91,756,146,144,480,360,438,8,12
8669167,91,756,146,144,480,360,438,8,12
8670769,91,756,146,144,480,360,438,8,11
8672367,91,756,146,144,480,360,438,7,11
8673970,91,757,146,143,480,360,438,7,11
8675570,91,757,146,143,480,360,438,7,11
8677169,91,757,146,143,480,360,438,8,11
8678771,91,756,146,143,480,360,438,8,11
8680369,91,756,145,143,480,360,438,8,11
8681969,91,756,146,143,480,360,438,8,11
8683570,91,756,146,144,480,360,438,8,11
8685168,91,757,146,144,480,360,438,8,11
8686769,91,756,146,144,480,360,438,8,11
8688368,91,756,146,143,480,359,438,8,11
8689967,91,756,146,143,480,359,438,8,11
8691568,91,756,146,143,480,359,438,8,11
8693169,91,757,146,143,480,360,438,8,11
8694771,91,757,146,143,480,360,438,8,11
8696369,91,757,146,143,480,361,438,8,11
8697969,91,757,146,144,480,361,438,8,11
8699569,91,757,146,144,480,361,438,8,11
8701169,91,757,146,144,480,361,438,8,11
8702771,91,757,146,144,480,360,438,8,12
8704370,91,757,146,144,480,360,438,8,11
8705968,91,757,146,143,480,360,438,8,11
8707568,91,757,145,143,480,360,438,8,11
8709167,91,757,145,143,480,360,438,8,11
8710769,91,757,146,143,480,360,438,8,11
8712367,91,757,146,143,480,360,438,8,12
8713970,91,757,146,143,480,360,438,8,12
8715569,91,757,146,143,480,360,438,8,12
8717169,91,757,146,144,480,360,438,8,12
8718771,91,756,146,144,480,360,438,8,11
8720369,91,756,146,144,480,360,438,8,11
8721970,91,756,146,144,480,360,438,8,11
8723570,91,756,146,143,480,360,438,8,11
8725168,91,757,146,143,480,360,439,8,11
8726769,91,756,146,143,480,360,438,8,11
8728367,91,756,146,143,481,360,438,8,12
8729967,91,756,146,143,481,360,438,8,12
8731568,91,756,146,143,480,360,438,8,12
8733169,91,757,146,144,481,360,438,8,12
8734771,91,757,147,144,480,360,438,8,12
8736369,91,757,146,144,480,360,438,8,12
8737969,91,757,146,144,480,360,438,8,12
8739569,91,757,146,144,480,360,438,8,12
8741169,91,757,146,143,480,360,438,8,12
8742771,91,757,146,143,480,360,438,8,12
8744371,91,756,146,143,480,360,438,9,12
8745968,91,756,146,143,480,360,438,8,12
8747568,91,756,146,144,480,360,438,8,12
8749167,91,756,146,144,480,361,439,9,12
8750769,91,757,146,145,480,361,439,8,12
8752368,91,757,146,145,480,361,439,8,12
8753969,91,757,146,144,480,360,439,8,11
8755569,91,757,146,144,480,360,438,8,11
8757169,91,757,146,143,480,360,438,8,11
8758771,90,756,146,143,480,360,438,8,11
8760369,91,756,146,143,480,361,438,9,12
8761969,90,756,145,143,480,360,438,9,12
8763570,90,756,146,143,480,360,438,8,12
8765167,91,756,146,144,480,361,438,9,12
8766769,91,756,146,144,480,361,438,8,12
8768368,91,757,147,145,482,360,438,8,12
8769967,91,757,146,144,482,360,438,8,11
8771567,91,757,146,144,482,360,438,8,11
8773170,91,757,146,143,482,360,438,8,11
8774771,91,757,146,143,481,360,438,8,11
8776369,91,756,146,143,480,360,439,8,12
8777969,91,756,146,143,480,360,439,8,12
8779569,91,756,146,143,480,360,438,8,12
8781169,91,756,146,144,480,360,439,8,12
8782771,91,757,146,144,480,360,438,8,12
8784370,91,756,146,144,480,360,438,8,12
8785968,91,756,147,144,480,361,439,8,11
8787568,91,756,147,144,480,361,438,8,11
8789167,91,756,146,144,480,361,438,8,11
8790769,91,757,147,144,480,361,438,8,11
8792367,91,756,147,144,480,361,438,8,11
8793969,91,756,147,143,480,361,438,8,11
8795570,91,756,147,144,480,361,438,8,11
8797169,91,756,146,144,480,360,438,8,11
8798771,91,756,146,144,480,360,438,8,11
8800369,91,756,146,145,480,360,438,8,11
8801969,91,756,146,145,480,360,438,8,11
8803571,91,756,146,145,480,360,438,8,11
8805168,91,756,146,144,480,360,438,8,11
8806769,91,757,146,144,480,360,438,8,11
8808368,91,756,146,144,481,360,438,8,11
8809968,91,756,146,143,481,360,438,8,11
8811568,91,756,146,143,481,360,438,8,11
8813170,91,756,146,143,481,360,438,8,11
8814771,91,757,146,144,480,360,438,8,11
8816369,91,756,146,144,480,360,438,8,11
8817969,91,756,147,144,481,360,438,8,11
8819570,91,756,147,144,481,360,438,8,11
8821169,91,756,147,144,480,360,438,8,11
8822771,91,757,147,144,480,360,438,8,11
8824370,91,756,147,144,480,360,438,8,11
8825967,91,756,147,143,480,360,438,8,11
8827568,91,756,147,143,480,360,438,8,11
8829168,91,756,146,143,480,360,438,8,11
8830769,91,757,146,144,480,360,438,8,11
8832367,91,756,146,144,480,360,438,8,11
8833970,91,756,146,144,480,360,438,8,11
8835569,91,756,146,144,480,360,438,8,11
8837169,91,756,146,144,480,360,438,8,11
8838824,91,757,146,144,480,360,438,8,11
8840384,91,756,146,143,480,360,438,8,11
8841983,90,756,146,143,480,360,438,8,12
8843585,90,756,146,143,480,361,438,8,11
8845180,91,756,146,143,480,360,438,8,11
8846782,90,756,146,144,480,360,438,8,11
8848379,91,756,146,144,480,360,438,8,11
8849979,91,756,146,144,480,360,438,8,11
8851579,91,756,146,144,480,360,438,8,11
8853180,91,756,146,144,480,360,438,8,11
8854786,91,756,146,144,480,360,438,8,11
8856383,91,756,147,143,480,360,438,8,12
8857983,92,756,147,143,480,361,439,8,12
8859582,92,756,147,144,480,361,439,8,11
8861183,92,756,147,144,480,361,439,8,11
8862786,92,757,147,144,480,361,439,8,11
8864385,92,756,147,145,480,361,438,8,11
8865979,92,756,147,145,480,361,439,8,11
8867579,91,756,147,145,480,360,438,8,11
8869179,91,756,146,144,480,360,438,8,11
8870782,91,757,146,144,480,360,438,8,11
8872379,91,756,146,143,480,360,438,8,11
8873984,91,756,146,143,480,360,438,8,12
8875584,91,756,146,143,480,360,438,8,11
8877183,91,756,146,143,480,360,438,8,11
8878786,91,757,146,143,480,360,438,7,11
8880383,91,757,146,144,480,360,438,7,11
8881983,91,757,146,144,480,360,438,7,11
8883585,91,757,146,144,480,360,438,8,11
8885179,91,757,146,144,480,360,438,8,11
8886782,91,757,146,144,480,360,438,8,11
8888379,91,757,146,143,480,359,437,8,11
8889979,91,757,146,143,480,360,438,8,11
8891579,91,757,146,143,480,360,438,8,11
8893184,91,756,146,142,480,359,438,8,11
8894786,91,757,146,143,480,360,438,8,12
8896383,91,757,146,143,480,360,438,8,12
8897983,91,757,146,143,480,360,438,8,11
8899583,91,757,146,144,480,360,438,8,11
8901183,91,757,146,144,480,360,438,8,11
8902786,91,757,146,144,480,360,438,8,11
8904385,91,757,146,144,480,360,438,8,11
8905979,91,757,146,143,480,360,438,8,11
8907579,91,757,146,143,480,360,438,8,11
8909179,91,757,146,143,480,360,438,8,11
8910783,91,757,146,143,480,360,438,8,11
8912379,91,757,146,143,480,360,438,8,12
8913984,91,757,146,143,480,360,438,8,11
8915583,91,757,146,144,480,360,438,8,11
8917182,91,757,146,144,480,360,438,8,11
8918786,91,757,146,144,480,360,438,8,11
8920383,91,757,146,144,480,360,438,8,11
8921983,91,757,146,143,480,360,438,8,11
8923585,91,757,146,143,480,360,438,8,11
8925179,91,757,146,143,480,360,438,8,11
8926782,91,757,146,143,480,360,438,8,11
8928379,91,757,146,142,480,360,438,8,11
8929979,91,757,146,143,480,360,438,8,11
8931579,91,757,146,143,480,360,438,8,11
8933178,91,757,146,143,480,360,438,8,11
8934786,91,757,146,144,480,360,438,8,11
8936383,91,757,146,144,480,360,438,8,11
8937983,91,757,146,143,480,360,438,8,11
8939583,91,757,146,143,480,360,438,8,11
8941182,91,757,146,143,480,359,438,8,11
8942786,91,757,146,143,480,360,438,8,11
8944385,91,757,146,143,480,360,438,8,11
8945979,91,757,146,143,480,360,438,8,11
8947579,91,757,146,144,480,360,438,8,11
8949179,91,757,146,144,480,360,438,8,11
8950782,91,757,146,144,480,360,438,8,11
8952379,91,757,146,144,480,360,438,8,11
8953983,91,757,146,144,480,360,438,7,11
8955583,91,757,146,144,480,360,438,7,12
8957183,91,757,147,143,480,360,438,7,12
8958786,91,757,146,143,480,360,438,7,11
8960383,91,757,146,143,480,360,438,8,11
8961983,91,757,146,143,480,360,438,8,11
8963585,91,757,146,144,480,360,438,8,11
8965183,91,757,146,144,480,360,438,8,12
8966786,91,757,146,144,480,360,438,8,12
8968383,91,757,146,144,480,360,438,8,12
8969983,91,757,146,144,480,360,438,8,12
8971583,91,757,146,143,480,360,438,8,12
8973185,91,757,146,143,480,360,438,8,12
8974782,91,757,146,143,480,360,438,8,11
8976380,91,757,146,143,480,360,438,8,11
8977980,91,757,146,143,480,360,438,8,11
8979579,91,757,146,143,480,360,438,8,11
8981179,91,757,146,144,480,360,438,8,11
8982782,91,757,146,144,480,360,438,8,11
8984380,91,757,146,144,480,360,438,8,12
8985979,91,757,146,144,480,360,438,8,12
8987579,91,757,146,144,480,360,438,8,12
8989179,91,757,147,144,480,360,438,8,12
8990782,91,757,146,143,480,360,438,8,12
8992379,91,757,146,143,480,360,438,8,12
8993979,91,757,146,143,480,360,439,8,12
8995579,91,757,146,143,480,360,438,8,12
8997179,91,757,146,144,480,360,438,8,12
8998782,91,756,145,144,480,360,438,8,12
9000379,91,756,145,144,480,360,438,8,11
9001979,91,756,145,144,480,360,439,8,11
9003579,91,756,146,144,480,360,438,8,11
9005179,91,757,147,144,480,360,438,8,11
9006782,91,757,146,144,480,360,438,8,11
9008379,91,757,146,143,480,360,438,8,11
9009979,91,757,146,143,479,360,438,8,11
9011578,91,757,146,143,480,360,438,8,11
9013179,91,756,146,143,480,360,438,8,11
9014782,91,756,146,144,480,360,438,8,11
9016379,91,756,146,144,480,360,438,8,11
9017979,91,756,146,144,480,360,438,8,11
9019579,91,757,146,144,480,360,438,8,11
9021179,91,757,147,144,480,360,438,8,11
9022782,91,757,147,144,480,360,438,8,11
9024380,91,757,147,143,480,360,438,8,11
9025979,91,757,147,143,480,360,438,8,11
9027579,91,757,146,143,480,360,438,8,11
9029179,91,757,147,144,480,360,438,8,11
9030782,91,757,147,144,480,360,438,8,11
9032379,91,757,146,144,480,360,438,8,11
9033979,91,757,146,144,480,360,438,8,11
9035579,91,757,146,145,480,360,438,8,11
9037179,91,757,146,145,480,360,438,8,11
9038782,91,757,146,144,480,360,438,8,11
9040409,91,757,146,144,480,360,438,8,11
9041980,91,757,146,143,480,360,438,8,11
9043583,91,757,146,143,480,360,438,8,11
9045183,91,757,147,144,480,360,438,8,11
9046786,91,757,147,144,480,360,438,8,11
9048383,91,757,146,144,480,360,438,7,11
9049983,91,757,146,145,480,360,438,7,11
9051583,91,757,146,145,480,360,438,7,11
9053185,91,756,146,145,480,360,438,7,11
9054786,91,756,146,144,480,361,438,8,11
9056382,91,756,146,144,480,361,439,8,11
9057983,91,756,146,143,480,360,438,8,11
9059583,92,757,146,143,480,360,438,8,11
9061183,92,756,146,143,480,360,438,8,11
9062786,92,756,146,143,480,360,438,8,11
9064385,92,756,146,144,480,361,438,8,11
9065983,92,756,146,144,480,360,438,8,11
9067583,92,757,146,144,480,360,438,8,11
9069183,91,756,146,144,480,360,438,8,11
9070786,91,756,146,144,480,360,438,8,11
9072383,91,756,146,144,480,360,438,8,11
9073985,91,756,146,143,480,360,438,8,11
9075583,92,757,146,143,480,360,438,8,11
9077183,92,757,146,143,480,360,438,8,11
9078786,92,757,146,143,480,360,438,8,12
9080383,92,757,146,144,480,360,438,8,11
9081983,92,756,146,144,480,360,438,8,11
9083585,92,757,146,144,480,360,438,8,11
9085183,91,756,146,144,480,360,438,8,11
9086786,91,756,146,144,480,360,438,8,11
9088383,91,756,146,144,480,360,438,8,11
9089983,91,756,146,143,480,360,438,8,11
9091583,92,757,146,143,480,360,438,8,11
9093186,92,757,146,143,480,360,438,8,11
9094803,92,757,146,143,480,360,438,8,12
9096389,92,757,146,144,480,360,438,7,11
9097983,92,756,146,144,480,360,438,7,11
9099583,92,757,146,144,480,360,438,7,11
9101182,91,756,146,144,480,360,438,7,11
9102786,91,756,146,144,480,360,438,8,11
9104385,91,756,146,144,480,360,438,8,11
9105982,91,756,146,144,480,360,438,8,11
9107583,91,757,146,143,480,360,438,8,11
9109182,91,756,145,143,480,359,437,8,11
9110786,90,756,146,143,480,360,438,8,11
9112382,90,756,146,143,480,361,438,8,11
9113984,90,756,146,144,480,361,438,8,11
9115582,91,757,147,145,480,361,439,8,12
9117183,91,757,147,145,480,361,439,8,12
9118785,91,757,147,145,480,361,438,8,11
9120382,91,757,147,145,480,361,439,8,11
9121983,91,757,146,144,480,360,438,8,11
9123584,92,757,146,143,480,360,438,8,11
9125173,92,757,146,143,480,360,438,8,12
9126785,92,757,146,143,480,360,438,8,12
9128383,92,757,146,144,479,360,438,8,11
9129982,92,757,146,144,479,360,438,8,11
9131582,92,757,147,144,479,360,438,8,11
9133184,91,757,147,145,479,360,438,8,11
9134782,91,757,147,144,480,360,438,8,11
9136378,91,757,147,144,480,360,438,8,11
9137979,91,757,146,144,480,360,438,8,11
9139579,91,757,146,143,480,360,438,8,11
9141212,91,757,146,143,480,360,438,8,11
9142781,91,757,146,143,480,360,438,8,11
9144383,91,757,146,143,480,360,438,8,11
9145982,91,757,146,144,480,360,438,8,11
9147582,91,757,146,144,480,360,438,8,11
9149183,91,757,146,144,480,360,438,8,11
9150786,91,757,146,144,480,360,438,8,11
9152383,91,757,146,144,480,360,438,8,11
9153984,91,757,146,144,480,360,438,8,11
9155581,92,757,146,144,480,360,438,8,11
9157183,91,757,146,143,480,360,438,8,11
9158786,91,757,146,143,480,360,438,8,11
9160382,91,757,146,143,480,360,438,8,11
9161983,91,757,146,143,480,360,438,8,11
9163584,91,757,146,143,480,360,438,8,11
9165182,91,757,146,144,480,360,438,8,11
9166782,91,757,146,144,480,360,438,8,11
9168383,91,757,146,144,480,360,438,8,11
9169982,91,757,146,144,480,360,438,8,11
9171582,91,757,146,144,480,360,438,8,11
9173184,91,757,146,144,480,360,438,8,11
9174786,91,757,146,143,480,360,438,8,11
9176381,91,757,146,143,480,360,438,8,11
9177983,91,757,146,143,480,360,438,8,11
9179582,91,757,146,143,480,360,438,8,11
9181182,91,757,146,143,480,360,438,8,12
9182786,91,757,146,144,480,360,438,8,11
9184384,91,757,146,144,480,360,438,8,11
9185981,91,757,147,144,480,360,438,8,11
9187583,91,757,146,144,480,360,438,8,11
9189183,91,757,146,144,480,360,438,8,11
9190786,91,757,146,143,480,360,438,8,11
9192383,91,757,146,143,480,360,439,8,11
9193984,91,757,146,143,480,360,438,8,11
9195582,91,757,146,143,480,360,438,8,11
9197182,91,757,146,143,480,360,438,8,11
9198786,91,757,146,144,480,360,438,8,11
9200382,91,757,146,144,480,360,439,8,11
9201983,91,757,146,144,480,360,438,8,11
9203584,91,757,146,144,480,360,438,8,11
9205182,91,757,146,144,480,360,438,8,11
9206781,91,757,146,143,480,360,438,8,11
9208383,91,757,146,143,480,360,438,8,11
9209982,91,757,146,143,480,360,438,8,11
9211582,91,757,146,143,480,360,438,8,12
9213184,91,757,146,144,480,360,438,8,12
9214785,91,757,146,144,480,360,438,8,12
9216381,91,757,146,144,480,360,438,8,12
9217983,91,757,146,144,480,360,438,8,11
9219583,91,757,147,144,480,360,438,8,11
9221182,91,756,146,144,480,360,438,8,11
9222786,91,756,146,144,480,360,438,8,11
9224384,91,756,146,143,480,360,438,8,11
9225980,91,756,146,143,480,360,438,8,11
9227582,91,757,146,143,480,360,438,8,12
9229182,91,757,146,143,480,360,438,8,12
9230786,91,757,146,144,480,360,438,8,12
9232382,91,757,146,144,480,360,438,8,12
